steps,ep_rew_mean,success_rate
680960,4.295444823529408,0.8529411764705882
681984,4.656287545454542,0.935064935064935
683008,4.831881549999997,0.975
684032,4.656285506493503,0.935064935064935
685056,4.37755027142857,0.8714285714285714
686080,4.657922337662335,0.935064935064935
687104,4.772810884615382,0.9615384615384616
688128,4.7089592368421025,0.9473684210526315
689152,4.649103039999997,0.9333333333333333
690176,4.77627527848101,0.9620253164556962
691200,4.771964064102562,0.9615384615384616
692224,4.7179736794871765,0.9487179487179487
693248,4.714562324675322,0.948051948051948
694272,4.713425701298698,0.948051948051948
695296,4.644067635135133,0.9324324324324325
696320,4.513539666666664,0.9027777777777778
697344,4.713556090909088,0.948051948051948
698368,4.649033866666662,0.9333333333333333
699392,4.829723177215187,0.9746835443037974
700416,4.707034679999998,0.9466666666666667
701440,4.709846736842103,0.9473684210526315
702464,4.64795109333333,0.9333333333333333
703488,4.358062941176468,0.8676470588235294
704512,4.828784756410253,0.9743589743589743
705536,4.714321584415581,0.948051948051948
706560,4.889733414634143,0.9878048780487805
707584,4.887593387499997,0.9875
708608,4.888089543209873,0.9876543209876543
709632,4.769561311688309,0.961038961038961
710656,4.89078540963855,0.9879518072289156
711680,4.710363960526314,0.9473684210526315
712704,4.828891576923074,0.9743589743589743
713728,4.719286189873414,0.9493670886075949
714752,4.941666666666664,1.0
715776,4.833033062499997,0.975
716800,4.454079222222219,0.8888888888888888
717824,4.773302320512817,0.9615384615384616
718848,4.8300997594936685,0.9746835443037974
719872,4.833041874999997,0.975
720896,4.571596611111108,0.9166666666666666
721920,4.633489999999998,0.9305555555555556
722944,4.7135975714285685,0.948051948051948
723968,4.649465279999997,0.9333333333333333
724992,4.834269839506169,0.9753086419753086
726016,4.6540191973684175,0.9342105263157895
727040,4.717685576923074,0.9487179487179487
728064,4.6386680410958885,0.9315068493150684
729088,4.830749911392402,0.9746835443037974
730112,4.830699556962022,0.9746835443037974
731136,4.830956202531642,0.9746835443037974
732160,4.889700073170728,0.9878048780487805
733184,4.776864481012654,0.9620253164556962
734208,4.781424604938269,0.9629629629629629
735232,4.888327629629626,0.9876543209876543
736256,4.653277473684208,0.9342105263157895
737280,4.8872631624999965,0.9875
738304,4.775273189873415,0.9620253164556962
739328,4.46801128378378,0.8918918918918919
740352,4.65397881578947,0.9342105263157895
741376,4.713786207792204,0.948051948051948
742400,4.833111469135798,0.9753086419753086
743424,4.652933486842102,0.9342105263157895
744448,4.829042615384613,0.9743589743589743
745472,4.705655599999997,0.9466666666666667
746496,4.580192602739724,0.9178082191780822
747520,4.584812635135132,0.918918918918919
748544,4.376435028571426,0.8714285714285714
749568,4.777082784810123,0.9620253164556962
750592,4.769912363636362,0.961038961038961
751616,4.580009452054791,0.9178082191780822
752640,4.777099674999996,0.9625
753664,4.714300272727271,0.948051948051948
754688,4.602159844155841,0.922077922077922
755712,4.714107688311687,0.948051948051948
756736,4.590998959999997,0.92
757760,4.632500486111109,0.9305555555555556
758784,4.832224712499998,0.975
759808,4.706054559999997,0.9466666666666667
760832,4.654159894736838,0.9342105263157895
761856,4.887502749999996,0.9875
762880,4.652676539473681,0.9342105263157895
763904,4.579704150684931,0.9178082191780822
764928,4.281752164179103,0.8507462686567164
765952,4.886682737499996,0.9875
766976,4.7667413026315755,0.9605263157894737
768000,4.644377445945944,0.9324324324324325
769024,4.7201959746835405,0.9493670886075949
770048,4.654284592105259,0.9342105263157895
771072,4.708897157894734,0.9473684210526315
772096,4.653154039473682,0.9342105263157895
773120,4.773605076923074,0.9615384615384616
774144,4.832487424999997,0.975
775168,4.585406770270269,0.918918918918919
776192,4.591007359999997,0.92
777216,4.773929230769227,0.9615384615384616
778240,4.648249706666664,0.9333333333333333
779264,4.499461614285711,0.9
780288,4.658247103896102,0.935064935064935
781312,4.767910302631576,0.9605263157894737
782336,4.578078068493149,0.9178082191780822
783360,4.772213166666664,0.9615384615384616
