steps,task,ep_rew_mean,success
1182128,driving,2.4020423333333336,1.0
1182128,aiming,0.7126526206896552,0.6896551724137931
1184176,basketball,0.9115896969696967,0.0
1184176,driving,2.3310369999999994,1.0
1184176,aiming,0.8051470588235295,0.7941176470588235
1186224,basketball,0.8680634666666663,0.0
1186224,driving,2.4040834074074073,1.0
1186224,aiming,0.7152357500000001,0.6944444444444444
1188272,basketball,0.8694365806451608,0.0
1188272,driving,2.248763612903226,1.0
1188272,aiming,0.728672870967742,0.7096774193548387
1190320,basketball,0.8352445263157895,0.0
1190320,driving,2.2249588518518517,1.0
1190320,aiming,0.6243286666666669,0.5925925925925926
1192368,basketball,0.8712928387096774,0.0
1192368,driving,2.2351476666666668,1.0
1192368,aiming,0.7909158333333335,0.7777777777777778
1194416,basketball,0.8764748571428571,0.0
1194416,driving,2.3334559259259255,1.0
1194416,aiming,0.6529499750000001,0.625
1196464,basketball,0.879701652173913,0.0
1196464,driving,2.295247862068966,1.0
1196464,aiming,0.624373810810811,0.5945945945945946
1198512,basketball,0.8463414999999997,0.0
1198512,driving,2.264815212121212,1.0
1198512,aiming,0.6670047142857144,0.6428571428571429
1200560,basketball,0.8493043157894735,0.0
1200560,driving,2.3800754615384614,1.0
